date,expiry,dte,distance_pct,spot,ce_strike,pe_strike,entry_time,ce_entry,pe_entry,exit_time,ce_exit,pe_exit,exit_reason,combined_entry,combined_exit,gross_pnl,net_pnl,dte_bucket,cum_net,cum_gross,variant
2025-09-12,2025-09-16,4,3.0,25270.0,26050,24500,2025-09-12 10:00:59+05:30,1.0,3.65,2025-09-12 15:14:59+05:30,0.7,4.0,time,4.65,4.7,-3.2499999999999885,-403.25,4,-25826.750000000004,-1426.7500000000011,tgt_stop
2025-09-15,2025-09-16,1,3.0,25290.0,26050,24550,2025-09-15 10:00:59+05:30,0.75,2.15,2025-09-15 15:14:59+05:30,0.65,2.25,time,2.9,2.9,0.0,-400.0,1,-26226.750000000004,-1426.7500000000011,tgt_stop
2025-09-17,2025-09-23,6,3.0,25524.8,26300,24750,2025-09-17 10:00:59+05:30,1.8,8.4,2025-09-17 15:14:59+05:30,1.45,8.35,time,10.200000000000001,9.799999999999999,26.00000000000014,-373.9999999999999,5+,-26600.750000000004,-1400.750000000001,tgt_stop
2025-09-19,2025-09-23,4,3.0,25360.1,26100,24600,2025-09-19 10:00:59+05:30,1.6,3.55,2025-09-19 15:14:59+05:30,1.2,2.7,time,5.15,3.9000000000000004,81.25,-318.75,4,-26919.500000000004,-1319.500000000001,tgt_stop
2025-09-22,2025-09-23,1,3.0,25631.0,26400,24850,2025-09-22 10:00:59+05:30,0.65,2.9,2025-09-22 15:14:59+05:30,1.0,3.3,time,3.55,4.3,-48.75,-448.75,1,-27368.250000000004,-1368.250000000001,tgt_stop
2025-09-24,2025-09-30,6,3.0,25142.2,25900,24400,2025-09-24 10:00:59+05:30,3.25,5.7,2025-09-24 15:14:59+05:30,2.65,5.0,time,8.95,7.65,84.49999999999993,-315.50000000000006,5+,-27683.750000000004,-1283.750000000001,tgt_stop
2025-09-26,2025-09-30,4,3.0,24975.0,25700,24250,2025-09-26 10:00:59+05:30,2.3,4.85,2025-09-26 14:02:59+05:30,3.15,10.0,SL,7.1499999999999995,13.15,-390.00000000000006,-790.0,4,-28473.750000000004,-1673.750000000001,tgt_stop
2025-09-29,2025-09-30,1,3.0,24812.0,25550,24050,2025-09-29 10:00:59+05:30,1.85,2.95,2025-09-29 15:14:59+05:30,2.05,2.3,time,4.800000000000001,4.35,29.25000000000007,-370.74999999999994,1,-28844.500000000004,-1644.500000000001,tgt_stop
2025-10-01,2025-10-07,6,3.0,25075.0,25850,24300,2025-10-01 10:00:59+05:30,1.55,20.05,2025-10-01 10:16:59+05:30,1.45,18.15,PT,21.6,19.599999999999998,130.00000000000023,-269.9999999999998,5+,-29114.500000000004,-1514.5000000000007,tgt_stop
2025-10-03,2025-10-07,4,3.0,24947.3,25700,24200,2025-10-03 10:00:59+05:30,1.3,3.75,2025-10-03 15:14:59+05:30,0.9,3.55,time,5.05,4.45,38.99999999999998,-361.0,4,-29475.500000000004,-1475.5000000000007,tgt_stop
2025-10-06,2025-10-07,1,3.0,25339.0,26100,24600,2025-10-06 10:00:59+05:30,0.7,4.2,2025-10-06 15:14:59+05:30,0.6,3.35,time,4.9,3.95,61.750000000000014,-338.25,1,-29813.750000000004,-1413.7500000000007,tgt_stop
2025-10-08,2025-10-14,6,3.0,25534.8,26300,24750,2025-10-08 10:00:59+05:30,1.3,12.75,2025-10-08 10:58:59+05:30,1.3,19.55,SL,14.05,20.85,-442.00000000000006,-842.0,5+,-30655.750000000004,-1855.7500000000007,tgt_stop
2025-10-10,2025-10-14,4,3.0,25505.0,26250,24750,2025-10-10 10:00:59+05:30,1.0,5.25,2025-10-10 15:14:59+05:30,0.75,4.6,time,6.25,5.35,58.50000000000002,-341.5,4,-30997.250000000004,-1797.2500000000007,tgt_stop
2025-10-13,2025-10-14,1,3.0,25418.4,26200,24650,2025-10-13 10:00:59+05:30,1.05,4.1,2025-10-13 15:14:59+05:30,1.0,2.95,time,5.1499999999999995,3.95,77.99999999999996,-322.00000000000006,1,-31319.250000000004,-1719.2500000000007,tgt_stop
2025-10-15,2025-10-20,5,3.0,25318.9,26100,24550,2025-10-15 10:00:59+05:30,1.8,7.0,2025-10-15 15:13:59+05:30,1.3,5.45,PT,8.8,6.75,133.25000000000006,-266.74999999999994,5+,-31586.000000000004,-1586.0000000000007,tgt_stop
2025-10-17,2025-10-20,3,3.0,25668.0,26450,24900,2025-10-17 10:00:59+05:30,1.15,4.8,2025-10-17 15:14:59+05:30,1.35,3.65,time,5.949999999999999,5.0,61.74999999999996,-338.25000000000006,3,-31924.250000000004,-1524.2500000000007,tgt_stop
2025-10-20,2025-10-28,8,3.0,25990.0,26750,25200,2025-10-20 10:00:59+05:30,3.65,24.8,2025-10-20 10:05:59+05:30,3.9,22.5,PT,28.45,26.4,133.25000000000006,-266.74999999999994,5+,-32191.000000000004,-1391.0000000000007,tgt_stop
2025-10-24,2025-10-28,4,3.0,26254.9,27050,25450,2025-10-24 10:00:59+05:30,1.7,10.35,2025-10-24 10:28:59+05:30,1.95,16.35,SL,12.049999999999999,18.3,-406.2500000000001,-806.2500000000001,4,-32997.25000000001,-1797.250000000001,tgt_stop
2025-10-27,2025-10-28,1,3.0,26150.0,26950,25350,2025-10-27 10:00:59+05:30,1.0,4.3,2025-10-27 15:14:59+05:30,1.2,3.7,time,5.3,4.9,25.999999999999964,-374.00000000000006,1,-33371.25000000001,-1771.250000000001,tgt_stop
2025-10-29,2025-11-04,6,3.0,26168.0,26950,25400,2025-10-29 10:00:59+05:30,3.8,12.45,2025-10-29 11:22:59+05:30,3.75,10.45,PT,16.25,14.2,133.25000000000006,-266.74999999999994,5+,-33638.00000000001,-1638.000000000001,tgt_stop
2025-10-31,2025-11-04,4,3.0,26086.8,26850,25300,2025-10-31 10:00:59+05:30,2.0,5.1,2025-10-31 15:14:59+05:30,2.45,5.15,time,7.1,7.6000000000000005,-32.50000000000006,-432.50000000000006,4,-34070.50000000001,-1670.500000000001,tgt_stop
2025-11-03,2025-11-04,1,3.0,26083.5,26850,25300,2025-11-03 10:00:59+05:30,1.35,4.65,2025-11-03 14:50:59+05:30,1.25,2.75,PT,6.0,4.0,130.0,-270.0,1,-34340.50000000001,-1540.500000000001,tgt_stop
2025-11-07,2025-11-11,4,3.0,25441.0,26200,24700,2025-11-07 10:00:59+05:30,2.65,4.15,2025-11-07 13:58:59+05:30,1.75,3.05,PT,6.800000000000001,4.8,130.00000000000006,-269.99999999999994,4,-34610.50000000001,-1410.500000000001,tgt_stop
2025-11-10,2025-11-11,1,3.0,25662.1,26450,24900,2025-11-10 10:00:59+05:30,1.05,2.15,2025-11-10 15:14:59+05:30,0.85,1.8,time,3.2,2.65,35.750000000000014,-364.25,1,-34974.75000000001,-1374.750000000001,tgt_stop
2025-11-12,2025-11-18,6,3.0,26285.0,27050,25500,2025-11-12 10:00:59+05:30,1.4,31.35,2025-11-12 10:34:59+05:30,1.3,28.05,PT,32.75,29.35,220.99999999999991,-179.00000000000009,5+,-35153.75000000001,-1153.750000000001,tgt_stop
2025-11-14,2025-11-18,4,3.0,25887.0,26650,25100,2025-11-14 10:00:59+05:30,3.75,5.9,2025-11-14 11:05:59+05:30,3.1,4.55,PT,9.65,7.65,130.0,-270.0,4,-35423.75000000001,-1023.7500000000009,tgt_stop
2025-11-17,2025-11-18,1,3.0,26382.9,27150,25600,2025-11-17 10:00:59+05:30,0.8,5.55,2025-11-17 15:14:59+05:30,0.6,3.9,time,6.35,4.5,120.24999999999997,-279.75,1,-35703.50000000001,-903.5000000000009,tgt_stop
2025-11-19,2025-11-25,6,3.0,26133.0,26900,25350,2025-11-19 10:00:59+05:30,2.65,14.15,2025-11-19 10:13:59+05:30,2.55,12.25,PT,16.8,14.8,130.0,-270.0,5+,-35973.50000000001,-773.5000000000009,tgt_stop
2025-11-21,2025-11-25,4,3.0,26136.0,26900,25350,2025-11-21 10:00:59+05:30,2.4,4.75,2025-11-21 14:47:59+05:30,1.5,3.65,PT,7.15,5.15,130.0,-270.0,4,-36243.50000000001,-643.5000000000009,tgt_stop
2025-11-24,2025-11-25,1,3.0,26304.9,27100,25500,2025-11-24 10:00:59+05:30,1.15,2.35,2025-11-24 15:14:59+05:30,1.0,2.15,time,3.5,3.15,22.750000000000007,-377.25,1,-36620.75000000001,-620.7500000000009,tgt_stop
2025-11-26,2025-12-02,6,3.0,26292.0,27100,25500,2025-11-26 10:00:59+05:30,1.7,11.0,2025-11-26 15:14:59+05:30,1.9,9.3,time,12.7,11.200000000000001,97.49999999999989,-302.5000000000001,5+,-36923.25000000001,-523.250000000001,tgt_stop
2025-11-28,2025-12-02,4,3.0,26734.0,27550,25950,2025-11-28 10:00:59+05:30,0.8,17.1,2025-11-28 11:14:59+05:30,0.75,15.15,PT,17.900000000000002,15.9,130.0000000000001,-269.9999999999999,4,-37193.25000000001,-393.2500000000009,tgt_stop
2025-12-01,2025-12-02,1,3.0,26442.8,27250,25650,2025-12-01 10:00:59+05:30,0.9,2.3,2025-12-01 15:14:59+05:30,0.85,1.7,time,3.1999999999999997,2.55,42.24999999999999,-357.75,1,-37551.00000000001,-351.0000000000009,tgt_stop
2025-12-03,2025-12-09,6,3.0,26095.0,26900,25300,2025-12-03 10:00:59+05:30,2.8,8.35,2025-12-03 12:19:59+05:30,2.5,6.45,PT,11.149999999999999,8.95,142.99999999999994,-257.00000000000006,5+,-37808.00000000001,-208.00000000000097,tgt_stop
2025-12-05,2025-12-09,4,3.0,26157.7,26950,25350,2025-12-05 10:00:59+05:30,1.5,2.65,2025-12-05 15:14:59+05:30,1.0,2.25,time,4.15,3.25,58.50000000000002,-341.5,4,-38149.50000000001,-149.50000000000094,tgt_stop
2025-12-08,2025-12-09,1,3.0,26230.4,27000,25450,2025-12-08 10:00:59+05:30,1.15,1.5,2025-12-08 15:14:59+05:30,1.7,1.9,time,2.65,3.5999999999999996,-61.749999999999986,-461.75,1,-38611.25000000001,-211.2500000000009,tgt_stop
2025-12-10,2025-12-16,6,3.0,26160.2,26950,25400,2025-12-10 10:00:59+05:30,2.0,11.35,2025-12-10 10:20:59+05:30,1.85,9.2,PT,13.35,11.049999999999999,149.50000000000006,-250.49999999999994,5+,-38861.75000000001,-61.75000000000085,tgt_stop
2025-12-12,2025-12-16,4,3.0,26117.0,26900,25350,2025-12-12 10:00:59+05:30,1.2,3.85,2025-12-12 15:14:59+05:30,1.05,3.45,time,5.05,4.5,35.749999999999986,-364.25,4,-39226.00000000001,-26.000000000000867,tgt_stop
2025-12-15,2025-12-16,1,3.0,26199.9,27000,25400,2025-12-15 10:00:59+05:30,1.15,2.3,2025-12-15 15:14:59+05:30,0.75,2.15,time,3.4499999999999997,2.9,35.749999999999986,-364.25,1,-39590.25000000001,9.749999999999119,tgt_stop
2025-12-17,2025-12-23,6,3.0,26102.0,26900,25300,2025-12-17 10:00:59+05:30,2.2,8.3,2025-12-17 15:14:59+05:30,2.1,6.7,time,10.5,8.8,110.49999999999996,-289.50000000000006,5+,-39879.75000000001,120.24999999999908,tgt_stop
2025-12-19,2025-12-23,4,3.0,26328.0,27100,25550,2025-12-19 10:00:59+05:30,1.0,7.45,2025-12-19 13:24:59+05:30,0.9,5.5,PT,8.45,6.4,133.24999999999994,-266.75000000000006,4,-40146.50000000001,253.49999999999903,tgt_stop
2025-12-22,2025-12-23,1,3.0,26490.0,27300,25700,2025-12-22 10:00:59+05:30,0.8,3.95,2025-12-22 15:14:59+05:30,0.6,3.4,time,4.75,4.0,48.75,-351.25,1,-40497.75000000001,302.24999999999903,tgt_stop
2025-12-24,2025-12-30,6,3.0,26575.0,27350,25800,2025-12-24 10:00:59+05:30,1.35,9.45,2025-12-24 12:17:59+05:30,1.1,7.6,PT,10.799999999999999,8.7,136.49999999999997,-263.5,5+,-40761.25000000001,438.749999999999,tgt_stop
2025-12-26,2025-12-30,4,3.0,26409.9,27200,25600,2025-12-26 10:00:59+05:30,1.1,2.85,2025-12-26 15:14:59+05:30,1.15,2.75,time,3.95,3.9,3.2500000000000173,-396.75,4,-41158.00000000001,441.999999999999,tgt_stop
2025-12-29,2025-12-30,1,3.0,26210.0,27000,25400,2025-12-29 10:00:59+05:30,1.1,1.4,2025-12-29 15:14:59+05:30,1.2,1.2,time,2.5,2.4,6.500000000000005,-393.5,1,-41551.50000000001,448.499999999999,tgt_stop
2025-12-31,2026-01-06,6,3.0,26141.0,26950,25350,2025-12-31 10:00:59+05:30,1.7,4.5,2025-12-31 15:14:59+05:30,1.5,4.25,time,6.2,5.75,29.25000000000001,-370.75,5+,-41922.25000000001,477.749999999999,tgt_stop
2026-01-02,2026-01-06,4,3.0,26395.7,27200,25600,2026-01-02 10:00:59+05:30,0.75,3.6,2026-01-02 15:14:59+05:30,0.6,2.45,time,4.35,3.0500000000000003,84.49999999999996,-315.50000000000006,4,-42237.75000000001,562.249999999999,tgt_stop
2026-01-05,2026-01-06,1,3.0,26450.0,27250,25650,2026-01-05 10:00:59+05:30,0.75,2.15,2026-01-05 15:14:59+05:30,0.65,1.3,time,2.9,1.9500000000000002,61.749999999999986,-338.25,1,-42576.00000000001,623.999999999999,tgt_stop
2026-01-07,2026-01-13,6,3.0,26579.8,27400,25800,2026-01-07 10:00:59+05:30,1.05,13.9,2026-01-07 10:15:59+05:30,0.95,11.5,PT,14.950000000000001,12.45,162.5000000000001,-237.4999999999999,5+,-42813.50000000001,786.4999999999991,tgt_stop
2026-01-09,2026-01-13,4,3.0,26340.0,27150,25550,2026-01-09 10:00:59+05:30,0.95,11.95,2026-01-09 11:35:59+05:30,1.25,21.35,SL,12.899999999999999,22.6,-630.5000000000002,-1030.5000000000002,4,-43844.00000000001,155.99999999999886,tgt_stop
2026-01-12,2026-01-13,1,3.0,25670.0,26450,24900,2026-01-12 10:00:59+05:30,2.7,4.05,2026-01-12 12:55:59+05:30,1.85,2.9,PT,6.75,4.75,130.0,-270.0,1,-44114.00000000001,285.99999999999886,tgt_stop
2026-01-14,2026-01-20,6,3.0,25793.7,26550,25000,2026-01-14 10:00:59+05:30,4.4,10.2,2026-01-14 11:44:59+05:30,4.1,8.5,PT,14.6,12.6,130.0,-270.0,5+,-44384.00000000001,415.99999999999886,tgt_stop
2026-01-16,2026-01-20,4,3.0,26125.0,26900,25350,2026-01-16 10:00:59+05:30,1.2,11.05,2026-01-16 10:15:59+05:30,1.1,9.0,PT,12.25,10.1,139.75000000000003,-260.25,4,-44644.25000000001,555.7499999999989,tgt_stop
2026-01-19,2026-01-20,1,3.0,25559.9,26350,24800,2026-01-19 10:00:59+05:30,2.05,2.45,2026-01-19 15:14:59+05:30,1.35,1.55,time,4.5,2.9000000000000004,103.99999999999997,-296.0,1,-44940.25000000001,659.7499999999989,tgt_stop
2026-01-21,2026-01-27,6,3.0,25202.5,25950,24450,2026-01-21 10:00:59+05:30,8.05,18.6,2026-01-21 10:13:59+05:30,8.55,16.0,PT,26.650000000000002,24.55,136.50000000000009,-263.4999999999999,5+,-45203.75000000001,796.249999999999,tgt_stop
2026-01-23,2026-01-27,4,3.0,25640.2,26400,24850,2026-01-23 10:00:59+05:30,1.85,13.8,2026-01-23 10:31:59+05:30,1.7,11.3,PT,15.65,13.0,172.25000000000003,-227.74999999999997,4,-45431.50000000001,968.499999999999,tgt_stop
2026-01-28,2026-02-03,6,3.0,25751.0,26500,25000,2026-01-28 10:00:59+05:30,10.35,110.3,2026-01-28 10:01:59+05:30,10.05,107.9,PT,120.64999999999999,117.95,175.49999999999926,-224.50000000000074,5+,-45656.00000000001,1143.9999999999982,tgt_stop
2026-01-30,2026-02-03,4,3.0,25561.0,26350,24800,2026-01-30 10:00:59+05:30,8.65,50.35,2026-01-30 10:01:59+05:30,8.6,46.75,PT,59.0,55.35,237.24999999999991,-162.75000000000009,4,-45818.75000000001,1381.2499999999982,tgt_stop
2026-02-01,2026-02-03,2,3.0,25729.5,26500,24950,2026-02-01 10:00:59+05:30,8.7,66.35,2026-02-01 10:06:59+05:30,8.65,64.35,PT,75.05,73.0,133.24999999999983,-266.75000000000017,2,-46085.50000000001,1514.499999999998,tgt_stop
2026-02-02,2026-02-03,1,3.0,25228.5,26000,24450,2026-02-02 10:00:59+05:30,2.15,38.15,2026-02-02 10:01:59+05:30,2.1,35.1,PT,40.3,37.2,201.49999999999963,-198.50000000000037,1,-46284.00000000001,1715.9999999999975,tgt_stop
2026-02-04,2026-02-10,6,3.0,26010.2,26800,25250,2026-02-04 10:00:59+05:30,6.85,35.8,2026-02-04 10:05:59+05:30,6.35,33.65,PT,42.65,40.0,172.24999999999991,-227.75000000000009,5+,-46511.75000000001,1888.2499999999975,tgt_stop
2026-02-06,2026-02-10,4,3.0,25955.0,26750,25200,2026-02-06 10:00:59+05:30,3.3,20.5,2026-02-06 10:23:59+05:30,3.15,18.6,PT,23.8,21.75,133.25000000000006,-266.74999999999994,4,-46778.50000000001,2021.4999999999975,tgt_stop
2026-02-09,2026-02-10,1,3.0,26200.3,27000,25400,2026-02-09 10:00:59+05:30,1.45,8.5,2026-02-09 15:14:59+05:30,1.7,10.7,time,9.95,12.399999999999999,-159.24999999999994,-559.25,1,-47337.75000000001,1862.2499999999975,tgt_stop
2026-02-11,2026-02-17,6,3.0,26161.4,26950,25400,2026-02-11 10:00:59+05:30,4.05,17.05,2026-02-11 10:19:59+05:30,3.85,15.25,PT,21.1,19.1,130.0,-270.0,5+,-47607.75000000001,1992.2499999999975,tgt_stop
2026-02-13,2026-02-17,4,3.0,25609.9,26400,24850,2026-02-13 10:00:59+05:30,6.2,8.55,2026-02-13 12:00:59+05:30,5.45,7.3,PT,14.75,12.75,130.0,-270.0,4,-47877.75000000001,2122.2499999999973,tgt_stop
2026-02-16,2026-02-17,1,3.0,25857.0,26650,25100,2026-02-16 10:00:59+05:30,2.05,10.1,2026-02-16 15:14:59+05:30,1.65,10.2,time,12.149999999999999,11.85,19.49999999999993,-380.50000000000006,1,-48258.25000000001,2141.7499999999973,tgt_stop
2026-02-18,2026-02-24,6,3.0,25840.4,26600,25050,2026-02-18 10:00:59+05:30,5.0,18.55,2026-02-18 10:24:59+05:30,5.25,16.3,PT,23.55,21.55,130.0,-270.0,5+,-48528.25000000001,2271.7499999999973,tgt_stop
2026-02-20,2026-02-24,4,3.0,25680.7,26450,24900,2026-02-20 10:00:59+05:30,4.8,20.4,2026-02-20 10:28:59+05:30,4.45,18.75,PT,25.2,23.2,130.0,-270.0,4,-48798.25000000001,2401.7499999999973,tgt_stop
2026-02-23,2026-02-24,1,3.0,26040.0,26800,25250,2026-02-23 10:00:59+05:30,1.45,15.1,2026-02-23 10:23:59+05:30,1.55,12.95,PT,16.55,14.5,133.25000000000006,-266.74999999999994,1,-49065.00000000001,2534.9999999999973,tgt_stop
2026-02-25,2026-03-02,5,3.0,26049.4,26850,25250,2026-02-25 10:00:59+05:30,2.35,37.05,2026-02-25 10:07:59+05:30,2.15,35.15,PT,39.4,37.3,136.50000000000009,-263.4999999999999,5+,-49328.50000000001,2671.4999999999973,tgt_stop
2026-02-27,2026-03-02,3,3.0,25470.0,26250,24700,2026-02-27 10:00:59+05:30,3.35,8.0,2026-02-27 15:03:59+05:30,3.55,13.8,SL,11.35,17.35,-390.0000000000001,-790.0000000000001,3,-50118.50000000001,2281.4999999999973,tgt_stop
2026-03-02,2026-03-10,8,3.0,25349.0,26100,24600,2026-03-02 10:00:59+05:30,9.5,135.15,2026-03-02 10:02:59+05:30,9.5,143.0,SL,144.65,152.5,-510.24999999999966,-910.2499999999997,5+,-51028.75000000001,1771.2499999999977,tgt_stop
2026-03-04,2026-03-10,6,3.0,24703.6,25450,23950,2026-03-04 10:00:59+05:30,22.9,189.85,2026-03-04 10:01:59+05:30,22.75,187.65,PT,212.75,210.4,152.74999999999963,-247.25000000000037,5+,-51276.00000000001,1923.9999999999973,tgt_stop
2026-03-06,2026-03-10,4,3.0,24723.2,25450,24000,2026-03-06 10:00:59+05:30,11.95,53.5,2026-03-06 10:03:59+05:30,11.7,51.35,PT,65.45,63.05,156.00000000000037,-243.99999999999963,4,-51520.00000000001,2079.9999999999977,tgt_stop
2026-03-09,2026-03-10,1,3.0,24147.0,24850,23400,2026-03-09 10:00:59+05:30,9.85,99.25,2026-03-09 10:01:59+05:30,9.8,93.55,PT,109.1,103.35,373.75,-26.25,1,-51546.25000000001,2453.7499999999977,tgt_stop
2026-03-11,2026-03-17,6,3.0,24231.5,24950,23500,2026-03-11 10:00:59+05:30,30.9,78.9,2026-03-11 10:03:59+05:30,30.9,76.6,PT,109.80000000000001,107.5,149.50000000000074,-250.49999999999926,5+,-51796.75000000001,2603.2499999999986,tgt_stop
2026-03-13,2026-03-17,4,3.0,23417.0,24100,22700,2026-03-13 10:00:59+05:30,31.9,62.05,2026-03-13 10:01:59+05:30,31.8,59.55,PT,93.94999999999999,91.35,168.99999999999963,-231.00000000000037,4,-52027.75000000001,2772.249999999998,tgt_stop
2026-03-16,2026-03-17,1,3.0,23395.7,24100,22700,2026-03-16 10:00:59+05:30,6.8,41.1,2026-03-16 10:04:59+05:30,6.6,38.25,PT,47.9,44.85,198.24999999999983,-201.75000000000017,1,-52229.50000000001,2970.499999999998,tgt_stop
2026-03-18,2026-03-24,6,3.0,23845.0,24550,23150,2026-03-18 10:00:59+05:30,15.2,84.05,2026-03-18 10:06:59+05:30,14.65,90.9,SL,99.25,105.55000000000001,-409.50000000000074,-809.5000000000007,5+,-53039.00000000001,2560.9999999999973,tgt_stop
2026-03-20,2026-03-24,4,3.0,23555.0,24250,22850,2026-03-20 10:00:59+05:30,13.25,116.45,2026-03-20 10:02:59+05:30,13.05,125.95,SL,129.7,139.0,-604.5000000000007,-1004.5000000000007,4,-54043.50000000001,1956.4999999999966,tgt_stop
2026-03-23,2026-03-24,1,3.0,22731.2,23400,22050,2026-03-23 10:00:59+05:30,18.65,73.05,2026-03-23 10:01:59+05:30,18.2,68.95,PT,91.69999999999999,87.15,295.74999999999886,-104.25000000000114,1,-54147.75000000001,2252.2499999999955,tgt_stop
2026-03-25,2026-03-30,5,3.0,23297.4,24000,22600,2026-03-25 10:00:59+05:30,50.9,95.45,2026-03-25 10:01:59+05:30,49.3,94.95,PT,146.35,144.25,136.49999999999963,-263.50000000000034,5+,-54411.25000000001,2388.749999999995,tgt_stop
2026-03-27,2026-03-30,3,3.0,23117.6,23800,22400,2026-03-27 10:00:59+05:30,24.55,75.55,2026-03-27 10:03:59+05:30,25.0,68.9,PT,100.1,93.9,402.99999999999926,2.999999999999261,3,-54408.25000000001,2791.749999999994,tgt_stop
2026-03-30,2026-04-07,8,3.0,22856.1,23550,22150,2026-03-30 10:00:59+05:30,101.75,265.55,2026-03-30 10:01:59+05:30,101.55,261.65,PT,367.3,363.2,266.5000000000015,-133.49999999999852,5+,-54541.75000000001,3058.2499999999955,tgt_stop
2026-04-01,2026-04-07,6,3.0,23126.0,23800,22450,2026-04-01 10:00:59+05:30,42.9,140.0,2026-04-01 10:01:59+05:30,42.0,137.95,PT,182.9,179.95,191.7500000000011,-208.2499999999989,5+,-54750.00000000001,3249.9999999999964,tgt_stop
2026-04-06,2026-04-07,1,3.0,22785.0,23450,22100,2026-04-06 10:00:59+05:30,12.35,61.35,2026-04-06 10:01:59+05:30,12.1,59.0,PT,73.7,71.1,169.00000000000057,-230.99999999999943,1,-54981.00000000001,3418.999999999997,tgt_stop
2026-04-08,2026-04-13,5,3.0,23949.0,24650,23250,2026-04-08 10:00:59+05:30,29.95,57.5,2026-04-08 10:02:59+05:30,28.75,56.05,PT,87.45,84.8,172.25000000000037,-227.74999999999963,5+,-55208.75000000001,3591.2499999999973,tgt_stop
2026-04-10,2026-04-13,3,3.0,24311.8,25050,23600,2026-04-10 10:00:59+05:30,2.2,41.9,2026-04-10 10:05:59+05:30,2.15,48.8,SL,44.1,50.949999999999996,-445.24999999999966,-845.2499999999997,3,-56054.00000000001,3145.9999999999977,tgt_stop
2026-04-13,2026-04-21,8,3.0,23700.0,24400,23000,2026-04-13 10:00:59+05:30,53.0,104.0,2026-04-13 10:01:59+05:30,52.7,100.4,PT,157.0,153.10000000000002,253.49999999999852,-146.50000000000148,5+,-56200.50000000001,3399.4999999999964,tgt_stop
2026-04-15,2026-04-21,6,3.0,24375.0,25100,23650,2026-04-15 10:00:59+05:30,10.45,63.1,2026-04-15 10:05:59+05:30,10.4,60.95,PT,73.55,71.35000000000001,142.99999999999926,-257.00000000000074,5+,-56457.50000000001,3542.4999999999955,tgt_stop
2026-04-17,2026-04-21,4,3.0,24511.0,25250,23800,2026-04-17 10:00:59+05:30,2.4,47.1,2026-04-17 10:04:59+05:30,2.35,44.1,PT,49.5,46.45,198.24999999999983,-201.75000000000017,4,-56659.25000000001,3740.7499999999955,tgt_stop
2025-04-21,2025-04-24,3,4.0,24145.7,25100,23200,2025-04-21 10:00:59+05:30,3.1,14.0,2025-04-21 11:00:59+05:30,3.45,11.65,PT,17.1,15.100000000000001,130.0,-270.0,3,-270.0,130.0,tgt_stop
2025-04-23,2025-04-24,1,4.0,24550.0,25550,23550,2025-04-23 10:00:59+05:30,1.1,4.0,2025-04-23 15:14:59+05:30,1.35,6.85,time,5.1,8.2,-201.49999999999997,-601.5,1,-871.5,-71.49999999999997,tgt_stop
2025-04-25,2025-04-30,5,4.0,24400.0,25400,23400,2025-04-25 10:00:59+05:30,3.2,43.9,2025-04-25 10:01:59+05:30,3.15,40.55,PT,47.1,43.699999999999996,221.00000000000037,-178.99999999999963,5+,-1050.4999999999995,149.5000000000004,tgt_stop
2025-04-28,2025-04-30,2,4.0,24570.0,25550,23600,2025-04-28 10:00:59+05:30,1.3,20.25,2025-04-28 10:05:59+05:30,1.15,17.7,PT,21.55,18.849999999999998,175.50000000000017,-224.49999999999983,2,-1274.9999999999993,325.00000000000057,tgt_stop
2025-04-30,2025-05-08,8,4.0,24557.4,25550,23600,2025-04-30 10:00:59+05:30,3.9,53.55,2025-04-30 10:35:59+05:30,3.55,60.0,SL,57.449999999999996,63.55,-396.5000000000001,-796.5000000000001,5+,-2071.4999999999995,-71.49999999999955,tgt_stop
2025-05-02,2025-05-08,6,4.0,24810.4,25800,23800,2025-05-02 10:00:59+05:30,1.7,35.35,2025-05-02 10:14:59+05:30,1.7,33.3,PT,37.050000000000004,35.0,133.25000000000028,-266.7499999999997,5+,-2338.249999999999,61.75000000000074,tgt_stop
2025-05-05,2025-05-08,3,4.0,24692.8,25700,23700,2025-05-05 10:00:59+05:30,1.35,18.9,2025-05-05 11:10:59+05:30,1.3,16.35,PT,20.25,17.650000000000002,168.99999999999986,-231.00000000000014,3,-2569.249999999999,230.7500000000006,tgt_stop
2025-05-07,2025-05-08,1,4.0,24454.1,25450,23500,2025-05-07 10:00:59+05:30,1.3,15.75,2025-05-07 11:01:59+05:30,1.3,12.65,PT,17.05,13.950000000000001,201.49999999999997,-198.50000000000003,1,-2767.749999999999,432.25000000000057,tgt_stop
2025-05-09,2025-05-15,6,4.0,24160.0,25150,23200,2025-05-09 10:00:59+05:30,5.75,101.0,2025-05-09 10:03:59+05:30,5.7,111.5,SL,106.75,117.2,-679.2500000000002,-1079.2500000000002,5+,-3846.999999999999,-246.99999999999966,tgt_stop
2025-05-12,2025-05-15,3,4.0,25024.4,26050,24000,2025-05-12 10:00:59+05:30,2.0,22.25,2025-05-12 10:58:59+05:30,1.95,29.1,SL,24.25,31.05,-442.00000000000006,-842.0,3,-4688.999999999999,-688.9999999999998,tgt_stop
2025-05-14,2025-05-15,1,4.0,24782.9,25750,23800,2025-05-14 10:00:59+05:30,1.3,2.2,2025-05-14 15:14:59+05:30,1.05,2.15,time,3.5,3.2,19.49999999999999,-380.5,1,-5069.499999999999,-669.4999999999998,tgt_stop
